"","C10","C9","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"OTU_28153",0,0,"OTU_28153","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28154",0,0,"OTU_28154","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28155",0,0,"OTU_28155","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28157",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28158",0,0,"OTU_28158","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28159",0,0,"OTU_28159","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2816",0,0,"OTU_2816","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"OTU_28163",0,0,"OTU_28163","Low","2583469","Eukaryota","Arthropoda","Malacostraca","Amphipoda","","","Amphipoda sp. DNAS-1B6-193928"
"OTU_28164",0,0,"OTU_28164","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28165",0,0,"OTU_28165","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28166",0,0,"OTU_28166","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28167",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28168",0,0,"OTU_28168","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2817",0,104,"OTU_2817","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28170",0,0,"OTU_28170","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28171",0,0,"OTU_28171","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28172",0,0,"OTU_28172","Low","127443","Eukaryota","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora richardiae"
"OTU_28173",0,0,"OTU_28173","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28174",0,0,"OTU_28174","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28175",0,0,"OTU_28175","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28176",0,0,"OTU_28176","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28178",0,0,"OTU_28178","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28179",0,0,"OTU_28179","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2818",0,0,"OTU_2818","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28180",0,0,"OTU_28180","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28181",0,0,"OTU_28181","Low","1790137","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia","Wenyingzhuangia fucanilytica"
"OTU_28182",0,0,"OTU_28182","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28184",0,0,"OTU_28184","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28185",0,0,"OTU_28185","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28186",0,0,"OTU_28186","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28187",0,0,"OTU_28187","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28188",0,0,"OTU_28188","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28189",0,0,"OTU_28189","Low","1470272","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","Asterionellopsis maritima"
"OTU_2819",0,0,"OTU_2819","High","229672","Eukaryota","","","","Vexilliferidae","Pseudoparamoeba","Pseudoparamoeba pagei"
"OTU_28190",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28191",0,0,"OTU_28191","Low","120807","Eukaryota","","Eustigmatophyceae","Eustigmatales","Monodopsidaceae","Nannochloropsis","Nannochloropsis limnetica"
"OTU_28192",0,0,"OTU_28192","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28194",0,0,"OTU_28194","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28195",0,0,"OTU_28195","Low","1522452","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Nannochloris","Nannochloris sp. MBTD-CMFRI-S048"
"OTU_28196",0,0,"OTU_28196","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28197",0,0,"OTU_28197","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28198",0,0,"OTU_28198","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28199",0,0,"OTU_28199","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2820",0,0,"OTU_2820","High","13489","Eukaryota","Chordata","Actinopteri","","Moronidae","Dicentrarchus","Dicentrarchus labrax"
"OTU_28200",0,0,"OTU_28200","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28201",0,0,"OTU_28201","Low","237455","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia cuspidata"
"OTU_28202",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28203",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28204",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28205",0,0,"OTU_28205","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28207",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_2821",0,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28210",0,0,"OTU_28210","Low","335852","Eukaryota","Ascomycota","Sordariomycetes","Xylariales","Apiosporaceae","Arthrinium","Arthrinium arundinis"
"OTU_28211",0,0,"OTU_28211","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28212",0,0,"OTU_28212","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28214",0,0,"OTU_28214","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28215",0,0,"OTU_28215","Low","533304","Eukaryota","Ascomycota","Leotiomycetes","","","Leohumicola","Leohumicola levissima"
"OTU_28217",0,0,"OTU_28217","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28218",0,0,"OTU_28218","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28220",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28221",0,0,"OTU_28221","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28222",0,0,"OTU_28222","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28224",0,0,"OTU_28224","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28225",0,0,"OTU_28225","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28226",0,0,"OTU_28226","Low","754417","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Winogradskyella sp. PC-19"
"OTU_28227",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28228",0,0,"OTU_28228","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2823",0,0,"OTU_2823","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28231",0,0,"OTU_28231","Low","2054620","Eukaryota","Ascomycota","Lecanoromycetes","","Phlyctidaceae","Phlyctis","Phlyctis petraea"
"OTU_28232",0,0,"OTU_28232","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28233",0,0,"OTU_28233","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28234",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28237",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28238",0,0,"OTU_28238","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2824",0,0,"OTU_2824","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28240",0,0,"OTU_28240","High-MH","None","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","Balanus",NA
"OTU_28241",0,0,"OTU_28241","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28242",0,0,"OTU_28242","Low","1918156","Eukaryota","Arthropoda","Insecta","Diptera","Tachinidae","Phryxe","Phryxe magnicornis"
"OTU_28243",0,0,"OTU_28243","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28246",0,0,"OTU_28246","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28247",0,0,"OTU_28247","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2825",0,0,"OTU_2825","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28250",0,0,"OTU_28250","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"OTU_28251",0,0,"OTU_28251","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28252",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28253",0,0,"OTU_28253","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28254",0,0,"OTU_28254","High","179961","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Hydrobiidae","Peringia","Peringia ulvae"
"OTU_28256",0,0,"OTU_28256","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28257",0,0,"OTU_28257","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28258",0,0,"OTU_28258","Low","979","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cellulophaga","Cellulophaga lytica"
"OTU_28259",0,0,"OTU_28259","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2826",0,0,"OTU_2826","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28260",0,0,"OTU_28260","Low","84397","Eukaryota","Rotifera","Monogononta","Ploima","Asplanchnidae","Asplanchna","Asplanchna sieboldi"
"OTU_28261",0,0,"OTU_28261","Low","5400","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Agrocybe","Agrocybe aegerita"
"OTU_28262",0,0,"OTU_28262","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28264",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28265",0,0,"OTU_28265","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28266",0,0,"OTU_28266","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28267",0,0,"OTU_28267","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28268",0,0,"OTU_28268","Low","996801","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter reichenbachii"
"OTU_28269",0,0,"OTU_28269","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2827",0,0,"OTU_2827","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28270",0,0,"OTU_28270","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28271",0,0,"OTU_28271","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28272",0,0,"OTU_28272","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28273",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28274",0,0,"OTU_28274","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28275",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28276",0,0,"OTU_28276","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28277",0,0,"OTU_28277","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28278",0,0,"OTU_28278","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28279",0,0,"OTU_28279","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2828",0,0,"OTU_2828","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28280",0,0,"OTU_28280","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28281",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28282",0,0,"OTU_28282","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28283",0,0,"OTU_28283","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28284",0,0,"OTU_28284","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28285",0,0,"OTU_28285","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28286",0,0,"OTU_28286","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28287",0,0,"OTU_28287","Low","265581","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Psammodictyon","Psammodictyon panduriforme"
"OTU_28290",0,0,"OTU_28290","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28291",0,0,"OTU_28291","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28293",0,0,"OTU_28293","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28294",0,0,"OTU_28294","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28295",0,0,"OTU_28295","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28296",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28297",0,0,"OTU_28297","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28298",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28299",0,0,"OTU_28299","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_283",0,0,"OTU_283","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2830",0,0,"OTU_2830","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28301",0,0,"OTU_28301","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28302",0,0,"OTU_28302","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28303",0,0,"OTU_28303","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28304",0,0,"OTU_28304","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28306",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28307",0,0,"OTU_28307","Low","1522711","Eukaryota","Bacillariophyta","","","","","Bacillariophyta sp. MBTD-CMFRI-S039"
"OTU_28308",0,0,"OTU_28308","Low","1936081","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Seonamhaeicola","Seonamhaeicola sp. S2-3"
"OTU_28309",0,0,"OTU_28309","Low","1403456","Eukaryota","Rhodophyta","Florideophyceae","Acrochaetiales","Acrochaetiaceae","Acrochaetium","Acrochaetium catenulatum"
"OTU_2831",0,0,"OTU_2831","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28310",0,0,"OTU_28310","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28311",0,0,"OTU_28311","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28314",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28316",0,0,"OTU_28316","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28317",0,0,"OTU_28317","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28318",0,0,"OTU_28318","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28319",0,0,"OTU_28319","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2832",0,0,"OTU_2832","High-MH","None","Eukaryota","Ascomycota","","","","Tetracladium",NA
"OTU_28320",0,0,"OTU_28320","Low","983548","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Dokdonia","Dokdonia sp. 4H-3-7-5"
"OTU_28321",0,0,"OTU_28321","Low","2057808","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lacinutrix","Lacinutrix sp. Bg11-31"
"OTU_28322",0,0,"OTU_28322","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28324",0,0,"OTU_28324","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28325",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28326",0,0,"OTU_28326","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28327",0,0,"OTU_28327","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28328",0,0,"OTU_28328","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28331",0,0,"OTU_28331","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28333",0,0,"OTU_28333","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28334",0,0,"OTU_28334","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28335",0,0,"OTU_28335","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28336",0,0,"OTU_28336","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28337",0,0,"OTU_28337","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28338",0,0,"OTU_28338","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2834",0,23,"OTU_2834","Low","1262161","Eukaryota","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Pyropia","Pyropia haitanensis"
"OTU_28342",0,0,"OTU_28342","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28344",0,0,"OTU_28344","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28346",0,0,"OTU_28346","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28347",0,0,"OTU_28347","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"OTU_28348",0,0,"OTU_28348","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28349",0,0,"OTU_28349","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2835",0,0,"OTU_2835","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28350",0,0,"OTU_28350","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28351",0,0,"OTU_28351","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28352",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28353",0,0,"OTU_28353","Low","1588903","Eukaryota","","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium biforme"
"OTU_28354",0,0,"OTU_28354","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28355",0,0,"OTU_28355","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28356",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28358",0,0,"OTU_28358","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28359",0,0,"OTU_28359","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2836",0,0,"OTU_2836","Low","2065307","Eukaryota","","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora cf. parsiana"
"OTU_28361",0,0,"OTU_28361","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28362",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28363",0,0,"OTU_28363","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28364",0,0,"OTU_28364","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28365",0,0,"OTU_28365","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28366",0,0,"OTU_28366","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28367",0,0,"OTU_28367","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28368",0,0,"OTU_28368","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28370",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28372",0,0,"OTU_28372","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28373",0,0,"OTU_28373","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28374",0,0,"OTU_28374","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28375",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28376",0,0,"OTU_28376","High","74381","Eukaryota","","Phaeophyceae","Laminariales","Alariaceae","Undaria","Undaria pinnatifida"
"OTU_28377",0,0,"OTU_28377","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28378",0,0,"OTU_28378","High","201961","Eukaryota","Chordata","Ascidiacea","Enterogona","Ascidiidae","Ascidiella","Ascidiella aspersa"
"OTU_28379",0,0,"OTU_28379","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28380",0,0,"OTU_28380","Low","1429247","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema potamos"
"OTU_28381",0,0,"OTU_28381","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28382",0,0,"OTU_28382","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28385",0,0,"OTU_28385","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28386",0,0,"OTU_28386","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28387",0,0,"OTU_28387","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28388",0,0,"OTU_28388","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28389",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_2839",0,0,"OTU_2839","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28390",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28391",0,0,"OTU_28391","Low","1045948","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella aff. gracilis TRTC155531"
"OTU_28393",0,0,"OTU_28393","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28394",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28395",0,0,"OTU_28395","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28396",0,0,"OTU_28396","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28397",0,0,"OTU_28397","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28398",0,0,"OTU_28398","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28399",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_284",0,0,"OTU_284","Low","335992","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"OTU_2840",0,0,"OTU_2840","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28400",0,0,"OTU_28400","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28401",0,0,"OTU_28401","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28402",0,0,"OTU_28402","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28404",0,0,"OTU_28404","Low","1896175","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter sp. KT 15"
"OTU_28406",0,0,"OTU_28406","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28407",0,0,"OTU_28407","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28408",0,0,"OTU_28408","Low","2570561","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Psychroserpens","Psychroserpens sp. NJDZ02"
"OTU_28409",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_2841",0,0,"OTU_2841","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28411",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28415",0,0,"OTU_28415","Low","303405","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia inconspicua"
"OTU_28416",0,0,"OTU_28416","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28418",0,0,"OTU_28418","Low","1929893","Eukaryota","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella sp."
"OTU_28419",0,0,"OTU_28419","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2842",0,0,"OTU_2842","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28420",0,0,"OTU_28420","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28421",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28422",0,0,"OTU_28422","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28423",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28424",0,0,"OTU_28424","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28425",0,0,"OTU_28425","Low","1312072","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter sp. SA4-12"
"OTU_28427",0,0,"OTU_28427","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28428",0,0,"OTU_28428","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28429",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_2843",0,0,"OTU_2843","Low","158720","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Membranoptera","Membranoptera weeksiae"
"OTU_28430",0,0,"OTU_28430","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28431",0,0,"OTU_28431","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28432",0,0,"OTU_28432","Low","2583469","Eukaryota","Arthropoda","Malacostraca","Amphipoda","","","Amphipoda sp. DNAS-1B6-193928"
"OTU_28434",0,0,"OTU_28434","Low","1522452","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Nannochloris","Nannochloris sp. MBTD-CMFRI-S048"
"OTU_28435",0,0,"OTU_28435","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"OTU_28436",0,0,"OTU_28436","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28437",0,0,"OTU_28437","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28438",0,0,"OTU_28438","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28439",0,0,"OTU_28439","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2844",0,0,"OTU_2844","Low","1654809","Eukaryota","","","","Paramoebidae","Cunea","Cunea profundata"
"OTU_28440",0,0,"OTU_28440","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28441",0,0,"OTU_28441","Low","190704","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae","Microspongium","Microspongium alariae"
"OTU_28442",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28444",0,0,"OTU_28444","High-MH","None","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae",NA,NA
"OTU_28447",0,0,"OTU_28447","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28449",0,0,"OTU_28449","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_2845",0,0,"OTU_2845","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28450",0,0,"OTU_28450","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28451",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_28453",0,0,"OTU_28453","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28456",0,0,"OTU_28456","Low","552826","Eukaryota","Ascomycota","","","","Tetracladium","Tetracladium sp. CCM F-10008"
"OTU_28457",0,0,"OTU_28457","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28458",0,0,"OTU_28458","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28459",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_2846",0,0,"OTU_2846","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28460",0,0,"OTU_28460","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_28461",0,0,"OTU_28461","High","392300","Eukaryota","","","","Histionidae","Histiona","Histiona aroides"
